,Order_ID,Order_Date,Region,City,Category,SubCategory,Sales,Quantity,Discount,Profit,Updated_Sales,Profit_Category,Net_Revenue,Discount_Level,Large_Order
338,ORD-10338,2022-08-15,West,SAN ANTONIO,Office,Binders,721.78,1,0.2,-28.479000000000003,757.869,Low Profit,721.5799999999999,Low Discount,No
339,ORD-10339,2022-02-02,Central,LOS ANGELES,Technology,Accessories,164.79,9,0.0,29.458000000000002,173.0295,Low Profit,164.79,Low Discount,Yes
340,ORD-10340,2022-08-02,West,HOUSTON,Furniture,Paper,757.67,1,0.2,108.08600000000001,795.5535,Low Profit,757.4699999999999,Low Discount,No
341,ORD-10341,2022-02-19,East,PHOENIX,Office,Storage,720.74,3,0.14996923076923077,-85.129,756.777,Low Profit,720.5900307692308,Low Discount,No
342,ORD-10342,2022-07-29,West,SAN ANTONIO,Furniture,Tables,276.34,8,0.3,103.653,290.157,Low Profit,276.03999999999996,High Discount,Yes
343,ORD-10343,2022-01-29,West,NEW YORK,Furniture,Binders,662.1,3,0.1,37.444,695.205,Low Profit,662.0,Low Discount,No
344,ORD-10344,2022-02-08,Central,LOS ANGELES,Office,Storage,609.79,4,0.1,130.63600000000002,640.2795,Low Profit,609.6899999999999,Low Discount,No
345,ORD-10345,2022-12-13,West,CHICAGO,Furniture,Machines,931.46,8,0.3,123.4698783649053,978.0330000000001,Low Profit,931.1600000000001,High Discount,Yes
346,ORD-10346,2022-04-10,Central,HOUSTON,Furniture,Chairs,959.94,1,0.0,166.793,1007.9370000000001,Low Profit,959.94,Low Discount,No
347,ORD-10347,2022-06-22,Central,DALLAS,Furniture,Machines,87.05,6,0.0,-8.206000000000001,91.4025,Low Profit,87.05,Low Discount,Yes
348,ORD-10348,2022-01-17,Central,DALLAS,Technology,Storage,574.43,1,0.2,65.769,603.1514999999999,Low Profit,574.2299999999999,Low Discount,No
349,ORD-10349,2022-02-25,South,PHOENIX,Office,Phones,946.27,1,0.3,126.39000000000001,993.5835000000001,Low Profit,945.97,High Discount,No
350,ORD-10350,2022-08-14,South,LOS ANGELES,Furniture,Phones,764.64,8,0.0,244.079,802.8720000000001,High Profit,764.64,Low Discount,Yes
351,ORD-10351,2022-02-15,South,HOUSTON,Technology,Tables,1287.6,4,0.3,501.40200000000004,1351.98,High Profit,1287.3,High Discount,No
352,ORD-10352,2022-03-08,Central,HOUSTON,Furniture,Machines,994.87,1,0.14996923076923077,193.68800000000002,1044.6135000000002,Low Profit,994.7200307692308,Low Discount,No
353,ORD-10353,2022-07-16,West,LOS ANGELES,Furniture,Accessories,261.14,7,0.1,-28.127000000000002,274.197,Low Profit,261.03999999999996,Low Discount,Yes
354,ORD-10354,2022-05-22,Central,NEW YORK,Technology,Tables,124.44,5,0.1,-1.078,130.662,Low Profit,124.34,Low Discount,Yes
355,ORD-10355,2022-11-19,East,NEW YORK,Furniture,Paper,970.78,5,0.1,-54.505,1019.319,Low Profit,970.68,Low Discount,Yes
356,ORD-10356,2022-01-23,West,PHOENIX,Furniture,Accessories,59.24,1,0.3,-4.906000000000001,62.202000000000005,Low Profit,58.940000000000005,High Discount,No
357,ORD-10357,2022-04-04,South,SAN JOSE,Furniture,Accessories,886.95,6,0.3,67.848,931.2975000000001,Low Profit,886.6500000000001,High Discount,Yes
358,ORD-10358,2022-08-30,West,NEW YORK,Office,Accessories,757.67,9,0.2,-19.195,795.5535,Low Profit,757.4699999999999,Low Discount,Yes
359,ORD-10359,2022-08-25,West,PHOENIX,Technology,Accessories,871.7,9,0.1,-18.238,915.2850000000001,Low Profit,871.6,Low Discount,Yes
360,ORD-10360,2022-02-23,East,SAN JOSE,Furniture,Phones,594.49,8,0.2,-76.626,624.2145,Low Profit,594.29,Low Discount,Yes
361,ORD-10361,2022-05-18,West,SAN JOSE,Furniture,Machines,972.07,5,0.1,-149.05,1020.6735000000001,Low Profit,971.97,Low Discount,Yes
362,ORD-10362,2022-11-29,South,CHICAGO,Office,Paper,698.21,1,0.2,-67.848,733.1205000000001,Low Profit,698.01,Low Discount,No
363,ORD-10363,2022-09-29,West,SAN JOSE,Technology,Phones,827.51,9,0.2,-42.49300000000001,868.8855,Low Profit,827.31,Low Discount,Yes
364,ORD-10364,2022-02-10,West,LOS ANGELES,Furniture,Binders,1413.37,1,0.14996923076923077,168.828,1484.0384999999999,Low Profit,1413.2200307692306,Low Discount,No
365,ORD-10365,2022-04-08,West,SAN JOSE,Furniture,Paper,591.43,8,0.2,101.69500000000001,621.0015,Low Profit,591.2299999999999,Low Discount,Yes
366,ORD-10366,2022-07-02,Central,HOUSTON,Technology,Phones,1442.56,5,0.3,123.4698783649053,1514.688,Low Profit,1442.26,High Discount,Yes
367,ORD-10367,2022-05-08,East,PHOENIX,Technology,Tables,1359.92,3,0.2,156.87100000000004,1427.9160000000002,Low Profit,1359.72,Low Discount,No
368,ORD-10368,2022-08-17,East,DALLAS,Furniture,Phones,309.77,7,0.1,18.755000000000003,325.25849999999997,Low Profit,309.66999999999996,Low Discount,Yes
369,ORD-10369,2022-11-13,South,NEW YORK,Technology,Paper,122.65,7,0.2,-5.390000000000001,128.7825,Low Profit,122.45,Low Discount,Yes
370,ORD-10370,2022-03-27,West,DALLAS,Furniture,Paper,169.15,9,0.0,-27.148000000000003,177.60750000000002,Low Profit,169.15,Low Discount,Yes
371,ORD-10371,2022-09-13,East,HOUSTON,Furniture,Tables,46.97,7,0.1,6.732000000000001,49.3185,Low Profit,46.87,Low Discount,Yes
372,ORD-10372,2022-07-28,West,SAN ANTONIO,Office,Chairs,159.78,3,0.0,45.94700000000001,167.769,Low Profit,159.78,Low Discount,No
373,ORD-10373,2022-08-03,West,PHOENIX,Furniture,Machines,1030.85,1,0.1,-16.137,1082.3925,Low Profit,1030.75,Low Discount,No
374,ORD-10374,2022-04-10,East,NEW YORK,Office,Paper,125.36,8,0.3,-9.779000000000002,131.62800000000001,Low Profit,125.06,High Discount,Yes
375,ORD-10375,2022-02-18,West,SAN ANTONIO,Technology,Phones,492.08,3,0.3,206.89900000000003,516.684,High Profit,491.78,High Discount,No
376,ORD-10376,2022-07-20,East,SAN ANTONIO,Furniture,Tables,1270.42,8,0.3,20.988,1333.941,Low Profit,1270.1200000000001,High Discount,Yes
377,ORD-10377,2022-09-15,South,SAN JOSE,Furniture,Accessories,54.44,8,0.0,-0.9460000000000001,57.162,Low Profit,54.44,Low Discount,Yes
378,ORD-10378,2022-06-27,West,NEW YORK,Furniture,Machines,1225.41,5,0.14996923076923077,491.00700000000006,1286.6805000000002,High Profit,1225.2600307692308,Low Discount,Yes
379,ORD-10379,2022-09-02,East,SAN ANTONIO,Furniture,Paper,437.15,1,0.1,163.625,459.0075,Low Profit,437.04999999999995,Low Discount,No
380,ORD-10380,2022-05-03,West,LOS ANGELES,Furniture,Machines,194.88,7,0.3,25.509000000000004,204.624,Low Profit,194.57999999999998,High Discount,Yes
381,ORD-10381,2022-12-08,East,HOUSTON,Office,Machines,1051.17,5,0.1,165.97899999999998,1103.7285000000002,Low Profit,1051.0700000000002,Low Discount,Yes
382,ORD-10382,2022-06-20,West,DALLAS,Office,Storage,950.84,8,0.0,-20.24,998.3820000000001,Low Profit,950.84,Low Discount,Yes
383,ORD-10383,2022-11-29,West,LOS ANGELES,Technology,Machines,1318.66,9,0.14996923076923077,-149.435,1384.593,Low Profit,1318.5100307692308,Low Discount,Yes
384,ORD-10384,2022-05-16,West,LOS ANGELES,Technology,Accessories,1107.91,7,0.0,236.50000000000003,1163.3055000000002,High Profit,1107.91,Low Discount,Yes
385,ORD-10385,2022-02-28,South,NEW YORK,Technology,Binders,1209.15,7,0.1,-121.022,1269.6075,Low Profit,1209.0500000000002,Low Discount,Yes
386,ORD-10386,2022-07-12,East,SAN JOSE,Technology,Machines,437.41,1,0.14996923076923077,123.4698783649053,459.2805,Low Profit,437.2600307692308,Low Discount,No
387,ORD-10387,2022-09-25,Central,NEW YORK,Furniture,Paper,282.61,4,0.14996923076923077,128.788,296.74050000000005,Low Profit,282.4600307692308,Low Discount,No
388,ORD-10388,2022-09-17,West,DALLAS,Office,Tables,1130.91,2,0.0,524.6010000000001,1187.4555,High Profit,1130.91,Low Discount,No
389,ORD-10389,2022-04-05,West,HOUSTON,Office,Accessories,1214.12,2,0.3,-8.547,1274.826,Low Profit,1213.82,High Discount,No
390,ORD-10390,2022-05-05,East,PHOENIX,Office,Phones,1485.95,2,0.1,366.90500000000003,1560.2475000000002,High Profit,1485.8500000000001,Low Discount,No
391,ORD-10391,2022-02-10,West,LOS ANGELES,Office,Phones,630.67,4,0.2,93.26900000000002,662.2035,Low Profit,630.4699999999999,Low Discount,No
392,ORD-10392,2022-09-11,South,SAN ANTONIO,Technology,Paper,570.59,1,0.2,235.63100000000003,599.1195,High Profit,570.39,Low Discount,No
393,ORD-10393,2022-01-07,South,HOUSTON,Furniture,Chairs,1169.09,4,0.0,16.533,1227.5445,Low Profit,1169.09,Low Discount,No
394,ORD-10394,2022-08-04,West,LOS ANGELES,Office,Storage,524.39,2,0.1,-85.239,550.6095,Low Profit,524.29,Low Discount,No
395,ORD-10395,2022-03-10,West,PHOENIX,Furniture,Paper,1397.52,5,0.1,-80.652,1467.396,Low Profit,1397.42,Low Discount,Yes
396,ORD-10396,2022-03-10,West,SAN JOSE,Furniture,Tables,1290.45,3,0.0,84.766,1354.9725,Low Profit,1290.45,Low Discount,No
397,ORD-10397,2022-03-22,Central,SAN ANTONIO,Furniture,Accessories,654.91,8,0.1,28.402,687.6555,Low Profit,654.81,Low Discount,Yes
398,ORD-10398,2022-01-30,West,LOS ANGELES,Furniture,Storage,1131.29,4,0.3,404.206,1187.8545,High Profit,1130.99,High Discount,No
399,ORD-10399,2022-03-14,West,CHICAGO,Furniture,Chairs,1136.72,1,0.0,323.02600000000007,1193.556,High Profit,1136.72,Low Discount,No
400,ORD-10400,2022-09-19,West,DALLAS,Furniture,Paper,172.62,1,0.3,5.643000000000001,181.251,Low Profit,172.32,High Discount,No
401,ORD-10401,2022-03-30,East,HOUSTON,Furniture,Binders,1355.78,3,0.1,123.4698783649053,1423.569,Low Profit,1355.68,Low Discount,No
402,ORD-10402,2022-07-27,East,DALLAS,Office,Storage,767.77,9,0.0,-78.26500000000001,806.1585,Low Profit,767.77,Low Discount,Yes
403,ORD-10403,2022-08-01,West,NEW YORK,Office,Chairs,1243.16,7,0.1,531.7950000000001,1305.3180000000002,High Profit,1243.0600000000002,Low Discount,Yes
404,ORD-10404,2022-11-18,West,LOS ANGELES,Furniture,Paper,493.67,2,0.0,223.32200000000003,518.3535,High Profit,493.67,Low Discount,No
405,ORD-10405,2022-09-23,West,SAN ANTONIO,Office,Machines,1345.37,9,0.1,648.0210000000001,1412.6385,High Profit,1345.27,Low Discount,Yes
406,ORD-10406,2022-10-20,West,SAN ANTONIO,Technology,Paper,596.02,2,0.3,243.32,625.821,High Profit,595.72,High Discount,No
407,ORD-10407,2022-07-26,Central,HOUSTON,Office,Tables,36.04,3,0.3,-1.804,37.842,Low Profit,35.74,High Discount,No
408,ORD-10408,2022-11-29,East,HOUSTON,Technology,Paper,1359.97,2,0.1,-182.93000000000004,1427.9685000000002,Low Profit,1359.8700000000001,Low Discount,No
409,ORD-10409,2022-03-18,South,DALLAS,Technology,Binders,155.1,3,0.0,33.737,162.855,Low Profit,155.1,Low Discount,No
410,ORD-10410,2022-10-15,West,SAN ANTONIO,Technology,Paper,492.58,6,0.2,215.41300000000004,517.2090000000001,High Profit,492.38,Low Discount,Yes
411,ORD-10411,2022-02-16,West,SAN ANTONIO,Furniture,Phones,1426.09,9,0.3,-68.376,1497.3944999999999,Low Profit,1425.79,High Discount,Yes
412,ORD-10412,2022-04-20,West,SAN ANTONIO,Office,Chairs,1426.9,9,0.3,-228.811,1498.2450000000001,Low Profit,1426.6000000000001,High Discount,Yes
413,ORD-10413,2022-07-19,East,LOS ANGELES,Office,Machines,868.69,7,0.2,318.483,912.1245000000001,High Profit,868.49,Low Discount,Yes
414,ORD-10414,2022-07-29,South,SAN ANTONIO,Furniture,Phones,955.12,3,0.1,-109.18600000000002,1002.8760000000001,Low Profit,955.02,Low Discount,No
415,ORD-10415,2022-06-03,Central,NEW YORK,Furniture,Paper,683.7,4,0.0,73.876,717.8850000000001,Low Profit,683.7,Low Discount,No
416,ORD-10416,2022-01-10,East,SAN ANTONIO,Office,Binders,453.95,6,0.1,128.502,476.64750000000004,Low Profit,453.84999999999997,Low Discount,Yes
417,ORD-10417,2022-12-19,West,NEW YORK,Furniture,Chairs,506.42,5,0.14996923076923077,-4.4110000000000005,531.741,Low Profit,506.2700307692308,Low Discount,Yes
418,ORD-10418,2022-06-06,East,LOS ANGELES,Furniture,Chairs,1015.33,2,0.3,-111.26500000000001,1066.0965,Low Profit,1015.0300000000001,High Discount,No
419,ORD-10419,2022-09-18,Central,HOUSTON,Technology,Paper,1133.51,6,0.14996923076923077,389.03700000000003,1190.1855,High Profit,1133.3600307692307,Low Discount,Yes
420,ORD-10420,2022-03-18,East,SAN JOSE,Furniture,Binders,1191.54,3,0.3,298.98,1251.117,High Profit,1191.24,High Discount,No
421,ORD-10421,2022-09-14,East,HOUSTON,Technology,Tables,1188.63,8,0.3,579.348,1248.0615000000003,High Profit,1188.3300000000002,High Discount,Yes
422,ORD-10422,2022-05-11,Central,LOS ANGELES,Furniture,Machines,154.99,2,0.14996923076923077,9.647,162.73950000000002,Low Profit,154.84003076923076,Low Discount,No
423,ORD-10423,2022-03-08,West,SAN JOSE,Technology,Chairs,751.74,1,0.14996923076923077,-93.39000000000001,789.327,Low Profit,751.5900307692308,Low Discount,No
424,ORD-10424,2022-08-16,Central,SAN JOSE,Technology,Machines,105.19,9,0.1,33.627,110.4495,Low Profit,105.09,Low Discount,Yes
425,ORD-10425,2022-06-12,West,SAN ANTONIO,Furniture,Binders,833.3,3,0.14996923076923077,149.44600000000003,874.965,Low Profit,833.1500307692307,Low Discount,No
426,ORD-10426,2022-01-15,South,LOS ANGELES,Office,Storage,673.47,1,0.1,-16.357,707.1435,Low Profit,673.37,Low Discount,No
427,ORD-10427,2022-08-20,East,SAN JOSE,Furniture,Phones,1333.8,7,0.1,468.083,1400.49,High Profit,1333.7,Low Discount,Yes
428,ORD-10428,2022-07-14,East,SAN ANTONIO,Furniture,Chairs,539.35,5,0.1,-16.467000000000002,566.3175,Low Profit,539.25,Low Discount,Yes
429,ORD-10429,2022-12-15,East,DALLAS,Furniture,Storage,193.26,5,0.3,1.364,202.923,Low Profit,192.95999999999998,High Discount,Yes
430,ORD-10430,2022-01-30,West,LOS ANGELES,Office,Chairs,231.63,1,0.3,-24.079000000000004,243.2115,Low Profit,231.32999999999998,High Discount,No
431,ORD-10431,2022-12-25,East,SAN JOSE,Furniture,Tables,1147.04,9,0.14996923076923077,113.12400000000001,1204.392,Low Profit,1146.8900307692306,Low Discount,Yes
432,ORD-10432,2022-12-04,West,HOUSTON,Furniture,Paper,934.96,7,0.3,104.247,981.7080000000001,Low Profit,934.6600000000001,High Discount,Yes
433,ORD-10433,2022-11-27,Central,NEW YORK,Office,Binders,169.66,8,0.14996923076923077,29.623,178.143,Low Profit,169.51003076923075,Low Discount,Yes
434,ORD-10434,2022-11-12,East,DALLAS,Furniture,Chairs,144.48,9,0.3,43.769000000000005,151.704,Low Profit,144.17999999999998,High Discount,Yes
435,ORD-10435,2022-10-23,West,HOUSTON,Furniture,Binders,1057.43,6,0.0,457.897,1110.3015,High Profit,1057.43,Low Discount,Yes
436,ORD-10436,2022-11-26,East,CHICAGO,Furniture,Accessories,127.69,5,0.0,-9.46,134.0745,Low Profit,127.69,Low Discount,Yes
437,ORD-10437,2022-08-08,East,SAN ANTONIO,Technology,Chairs,1236.35,6,0.14996923076923077,-159.654,1298.1675,Low Profit,1236.2000307692306,Low Discount,Yes
438,ORD-10438,2022-05-27,East,SAN JOSE,Technology,Tables,1065.24,2,0.3,-162.734,1118.502,Low Profit,1064.94,High Discount,No
439,ORD-10439,2022-09-16,East,NEW YORK,Technology,Tables,140.4,4,0.3,-9.856000000000002,147.42000000000002,Low Profit,140.1,High Discount,No
440,ORD-10440,2022-10-19,West,HOUSTON,Furniture,Paper,145.56,3,0.1,39.193000000000005,152.83800000000002,Low Profit,145.46,Low Discount,No
441,ORD-10441,2022-10-26,East,NEW YORK,Furniture,Paper,1480.23,7,0.2,466.47700000000003,1554.2415,High Profit,1480.03,Low Discount,Yes
442,ORD-10442,2022-05-23,South,CHICAGO,Furniture,Storage,573.92,9,0.14996923076923077,203.22500000000002,602.616,High Profit,573.7700307692307,Low Discount,Yes
443,ORD-10443,2022-08-23,Central,PHOENIX,Technology,Tables,568.55,5,0.2,-2.365,596.9775,Low Profit,568.3499999999999,Low Discount,Yes
444,ORD-10444,2022-04-25,East,SAN ANTONIO,Technology,Binders,1222.94,6,0.2,45.111000000000004,1284.0870000000002,Low Profit,1222.74,Low Discount,Yes
445,ORD-10445,2022-12-31,South,SAN ANTONIO,Technology,Accessories,1421.93,2,0.14996923076923077,218.79000000000002,1493.0265000000002,High Profit,1421.7800307692307,Low Discount,No
446,ORD-10446,2022-03-31,West,LOS ANGELES,Technology,Machines,1479.28,3,0.3,-182.39100000000002,1553.2440000000001,Low Profit,1478.98,High Discount,No
447,ORD-10447,2022-07-27,East,SAN JOSE,Technology,Tables,1135.0,3,0.14996923076923077,270.534,1191.75,High Profit,1134.8500307692307,Low Discount,No
448,ORD-10448,2022-06-13,West,SAN ANTONIO,Technology,Chairs,576.86,9,0.2,279.35600000000005,605.7030000000001,High Profit,576.66,Low Discount,Yes
449,ORD-10449,2022-03-25,West,SAN ANTONIO,Furniture,Machines,143.58,7,0.3,10.505,150.75900000000001,Low Profit,143.28,High Discount,Yes
450,ORD-10450,2022-03-18,East,HOUSTON,Office,Machines,1170.18,8,0.0,388.355,1228.689,High Profit,1170.18,Low Discount,Yes
451,ORD-10451,2022-06-10,East,DALLAS,Office,Tables,846.44,9,0.14996923076923077,139.67800000000003,888.7620000000001,Low Profit,846.2900307692308,Low Discount,Yes
452,ORD-10452,2022-01-05,South,SAN ANTONIO,Technology,Accessories,647.85,6,0.14996923076923077,-52.25000000000001,680.2425000000001,Low Profit,647.7000307692308,Low Discount,Yes
453,ORD-10453,2022-03-19,South,SAN ANTONIO,Office,Binders,1361.4,4,0.3,298.51800000000003,1429.4700000000003,High Profit,1361.1000000000001,High Discount,No
454,ORD-10454,2022-04-01,East,SAN JOSE,Office,Chairs,184.57,1,0.0,6.072,193.7985,Low Profit,184.57,Low Discount,No
455,ORD-10455,2022-03-28,Central,CHICAGO,Furniture,Storage,749.09,8,0.0,-106.59000000000002,786.5445000000001,Low Profit,749.09,Low Discount,Yes
456,ORD-10456,2022-09-27,West,DALLAS,Technology,Storage,36.8,7,0.3,9.350000000000001,38.64,Low Profit,36.5,High Discount,Yes
457,ORD-10457,2022-04-14,South,CHICAGO,Technology,Storage,713.62,2,0.1,286.80300000000005,749.301,High Profit,713.52,Low Discount,No
458,ORD-10458,2022-12-05,West,SAN JOSE,Office,Paper,103.33,8,0.14996923076923077,6.468,108.4965,Low Profit,103.18003076923077,Low Discount,Yes
459,ORD-10459,2022-06-24,West,NEW YORK,Technology,Chairs,195.85,5,0.14996923076923077,18.139,205.6425,Low Profit,195.70003076923075,Low Discount,Yes
460,ORD-10460,2022-02-23,South,NEW YORK,Technology,Machines,757.67,7,0.2,82.049,795.5535,Low Profit,757.4699999999999,Low Discount,Yes
461,ORD-10461,2022-07-30,Central,SAN ANTONIO,Technology,Storage,980.83,4,0.3,364.848,1029.8715000000002,High Profit,980.5300000000001,High Discount,No
462,ORD-10462,2022-04-05,West,SAN ANTONIO,Technology,Paper,1124.15,5,0.2,344.97100000000006,1180.3575,High Profit,1123.95,Low Discount,Yes
463,ORD-10463,2022-08-11,West,LOS ANGELES,Office,Tables,883.39,8,0.2,-0.7040000000000001,927.5595000000001,Low Profit,883.1899999999999,Low Discount,Yes
464,ORD-10464,2022-01-09,West,NEW YORK,Furniture,Machines,1444.02,1,0.0,629.222,1516.221,High Profit,1444.02,Low Discount,No
465,ORD-10465,2022-02-22,East,HOUSTON,Office,Chairs,574.81,1,0.14996923076923077,-36.267,603.5504999999999,Low Profit,574.6600307692307,Low Discount,No
466,ORD-10466,2022-03-18,East,SAN ANTONIO,Furniture,Chairs,442.85,4,0.2,110.12100000000001,464.99250000000006,Low Profit,442.65000000000003,Low Discount,No
467,ORD-10467,2022-07-25,East,HOUSTON,Furniture,Chairs,1305.53,3,0.0,-190.59700000000004,1370.8065000000001,Low Profit,1305.53,Low Discount,No
468,ORD-10468,2022-11-12,West,SAN ANTONIO,Furniture,Phones,350.92,2,0.3,91.19000000000001,368.466,Low Profit,350.62,High Discount,No
469,ORD-10469,2022-10-29,East,SAN JOSE,Furniture,Paper,1445.57,3,0.2,25.894000000000002,1517.8485,Low Profit,1445.37,Low Discount,No
470,ORD-10470,2022-11-06,East,HOUSTON,Office,Machines,37.99,1,0.14996923076923077,5.005,39.889500000000005,Low Profit,37.84003076923077,Low Discount,No
471,ORD-10471,2022-11-26,East,PHOENIX,Furniture,Binders,1455.42,1,0.2,91.509,1528.191,Low Profit,1455.22,Low Discount,No
472,ORD-10472,2022-04-22,South,HOUSTON,Office,Phones,83.88,6,0.3,-4.279000000000001,88.074,Low Profit,83.58,High Discount,Yes
473,ORD-10473,2022-12-17,West,DALLAS,Furniture,Phones,1338.89,5,0.2,328.702,1405.8345000000002,High Profit,1338.69,Low Discount,Yes
474,ORD-10474,2022-06-14,East,NEW YORK,Office,Phones,801.0,8,0.14996923076923077,334.10300000000007,841.0500000000001,High Profit,800.8500307692308,Low Discount,Yes
475,ORD-10475,2022-10-06,South,SAN ANTONIO,Office,Binders,1489.59,2,0.0,697.125,1564.0695,High Profit,1489.59,Low Discount,No
476,ORD-10476,2022-01-27,Central,NEW YORK,Office,Phones,129.22,4,0.14996923076923077,-4.917,135.681,Low Profit,129.07003076923075,Low Discount,No
477,ORD-10477,2022-03-11,East,DALLAS,Furniture,Storage,839.7,8,0.0,259.017,881.6850000000001,High Profit,839.7,Low Discount,Yes
478,ORD-10478,2022-08-06,Central,DALLAS,Office,Chairs,1454.57,6,0.1,397.7710000000001,1527.2985,High Profit,1454.47,Low Discount,Yes
479,ORD-10479,2022-12-31,West,HOUSTON,Furniture,Machines,794.18,1,0.14996923076923077,48.95,833.889,Low Profit,794.0300307692307,Low Discount,No
480,ORD-10480,2022-07-08,South,CHICAGO,Furniture,Machines,951.51,4,0.14996923076923077,-145.002,999.0855,Low Profit,951.3600307692308,Low Discount,No
481,ORD-10481,2022-11-29,Central,CHICAGO,Furniture,Chairs,1049.71,1,0.3,304.689,1102.1955,High Profit,1049.41,High Discount,No
482,ORD-10482,2022-11-02,Central,DALLAS,Furniture,Paper,692.72,2,0.2,317.97700000000003,727.3560000000001,High Profit,692.52,Low Discount,No
483,ORD-10483,2022-05-04,South,CHICAGO,Office,Tables,948.79,5,0.0,239.28300000000002,996.2295,High Profit,948.79,Low Discount,Yes
484,ORD-10484,2022-01-19,West,SAN ANTONIO,Office,Accessories,757.67,8,0.0,108.20700000000001,795.5535,Low Profit,757.67,Low Discount,Yes
485,ORD-10485,2022-09-14,East,LOS ANGELES,Technology,Storage,1353.71,8,0.3,245.83900000000003,1421.3955,High Profit,1353.41,High Discount,Yes
486,ORD-10486,2022-10-23,West,PHOENIX,Furniture,Binders,87.26,3,0.3,-2.9040000000000004,91.623,Low Profit,86.96000000000001,High Discount,No
487,ORD-10487,2022-01-22,West,HOUSTON,Furniture,Accessories,435.83,4,0.2,143.97899999999998,457.6215,Low Profit,435.63,Low Discount,No
488,ORD-10488,2022-02-09,East,LOS ANGELES,Furniture,Chairs,1426.61,6,0.2,467.41200000000003,1497.9405,High Profit,1426.4099999999999,Low Discount,Yes
489,ORD-10489,2022-02-07,East,CHICAGO,Office,Phones,757.67,3,0.14996923076923077,-92.235,795.5535,Low Profit,757.5200307692307,Low Discount,No
490,ORD-10490,2022-02-17,East,HOUSTON,Furniture,Machines,694.37,2,0.1,287.793,729.0885000000001,High Profit,694.27,Low Discount,No
491,ORD-10491,2022-07-02,West,LOS ANGELES,Office,Paper,937.8,6,0.2,11.880000000000003,984.6899999999999,Low Profit,937.5999999999999,Low Discount,Yes
492,ORD-10492,2022-03-16,East,NEW YORK,Office,Paper,430.52,5,0.3,208.06500000000003,452.046,High Profit,430.21999999999997,High Discount,Yes
493,ORD-10493,2022-07-28,Central,CHICAGO,Technology,Tables,298.42,5,0.2,26.180000000000003,313.341,Low Profit,298.22,Low Discount,Yes
494,ORD-10494,2022-07-02,West,SAN JOSE,Furniture,Tables,706.27,5,0.0,-33.616,741.5835,Low Profit,706.27,Low Discount,Yes
495,ORD-10495,2022-04-17,Central,LOS ANGELES,Office,Chairs,542.96,5,0.1,36.454,570.1080000000001,Low Profit,542.86,Low Discount,Yes
496,ORD-10496,2022-07-07,West,SAN JOSE,Office,Storage,883.81,3,0.14996923076923077,123.4698783649053,928.0005,Low Profit,883.6600307692307,Low Discount,No
497,ORD-10497,2022-09-21,South,SAN ANTONIO,Office,Paper,135.05,7,0.0,-16.104000000000003,141.8025,Low Profit,135.05,Low Discount,Yes
498,ORD-10498,2022-03-27,East,NEW YORK,Technology,Accessories,1462.1,6,0.0,316.723,1535.205,High Profit,1462.1,Low Discount,Yes
499,ORD-10499,2022-11-20,East,CHICAGO,Office,Tables,1479.59,4,0.1,123.4698783649053,1553.5695,Low Profit,1479.49,Low Discount,No
500,ORD-10500,2022-11-27,South,PHOENIX,Furniture,Machines,1053.28,2,0.14996923076923077,339.889,1105.944,High Profit,1053.1300307692306,Low Discount,No
501,ORD-10501,2022-05-17,East,DALLAS,Furniture,Machines,813.42,9,0.3,-118.558,854.091,Low Profit,813.12,High Discount,Yes
502,ORD-10502,2022-12-12,South,CHICAGO,Furniture,Chairs,478.1,1,0.14996923076923077,91.89400000000002,502.00500000000005,Low Profit,477.9500307692308,Low Discount,No
503,ORD-10503,2022-12-02,West,SAN JOSE,Furniture,Storage,757.67,4,0.2,-159.269,795.5535,Low Profit,757.4699999999999,Low Discount,No
504,ORD-10504,2022-04-05,South,SAN ANTONIO,Furniture,Chairs,1033.4,1,0.0,307.70300000000003,1085.0700000000002,High Profit,1033.4,Low Discount,No
505,ORD-10505,2022-11-22,West,PHOENIX,Furniture,Chairs,260.67,6,0.2,-33.418,273.7035,Low Profit,260.47,Low Discount,Yes
506,ORD-10506,2022-09-02,West,PHOENIX,Furniture,Storage,1368.17,4,0.3,597.5310000000001,1436.5785,High Profit,1367.8700000000001,High Discount,No
507,ORD-10507,2022-03-31,South,PHOENIX,Office,Storage,1237.36,5,0.2,369.19300000000004,1299.2279999999998,High Profit,1237.1599999999999,Low Discount,Yes
508,ORD-10508,2022-02-28,East,HOUSTON,Technology,Storage,1425.7,5,0.14996923076923077,242.19800000000004,1496.9850000000001,High Profit,1425.5500307692307,Low Discount,Yes
509,ORD-10509,2022-01-28,Central,HOUSTON,Technology,Machines,1094.06,9,0.2,138.281,1148.763,Low Profit,1093.86,Low Discount,Yes
510,ORD-10510,2022-03-13,West,SAN JOSE,Technology,Machines,927.85,1,0.3,-73.07300000000001,974.2425000000001,Low Profit,927.5500000000001,High Discount,No
511,ORD-10511,2022-09-27,West,DALLAS,Office,Chairs,639.0,2,0.3,17.292,670.95,Low Profit,638.7,High Discount,No
512,ORD-10512,2022-01-24,East,PHOENIX,Technology,Tables,1400.44,6,0.3,572.099,1470.4620000000002,High Profit,1400.14,High Discount,Yes
513,ORD-10513,2022-04-22,Central,DALLAS,Furniture,Binders,1301.77,5,0.14996923076923077,562.287,1366.8585,High Profit,1301.6200307692307,Low Discount,Yes
